        73       -7.78324        4.03393        4.20037
        74       -7.51814        4.00009        4.17691
        75       -7.26565        3.98443        4.19356
        76       -7.01857        4.02211        4.23623
        77       -6.79600        4.11453        4.31600
        78       -6.55349        4.19362        4.38663
        79       -6.29047        4.22169        4.42160
        80       -6.04601        4.26583        4.45594
        81       -5.79785        4.29898        4.47967
        82       -5.54706        4.32994        4.50056
        83       -5.29093        4.35000        4.53176
        84       -5.04138        4.37955        4.56654
        85       -4.78855        4.38962        4.58139
        86       -4.52345        4.40006        4.58921
        87       -4.25703        4.38147        4.58060
        88       -4.00273        4.39509        4.59641
        89       -3.74811        4.39694        4.59945
        90       -3.48474        4.39687        4.59382
        91       -3.21291        4.39961        4.59604
        92       -2.95102        4.42066        4.61174
        93       -2.68778        4.43068        4.61145
        94       -2.41985        4.44851        4.61444
        95       -2.15399        4.44580        4.62098
        96       -1.88614        4.44006        4.61945
        97       -1.61902        4.43834        4.62300
        98       -1.35618        4.42204        4.60870
        99       -1.10501        4.37249        4.56217
       100       -0.86351        4.31305        4.50767
       101       -0.60365        4.31848        4.50673
       102       -0.34453        4.24972        4.43476
       103       -0.10092        4.20376        4.39892
       104        0.14291        4.15383        4.36011
       105        0.37582        4.06780        4.29978
       106        0.63175        4.00529        4.23916
       107        0.90432        3.97486        4.18669
       108        1.14582        3.90726        4.11144
       109        1.39131        3.85617        4.04073
       110        1.63235        3.81832        3.98121
       111        1.88550        3.75344        3.94465
       112        2.14191        3.73640        3.91845
       113        2.39790        3.72000        3.89289
       114        2.65884        3.68661        3.85592
       115        2.92649        3.66995        3.84419
       116        3.19032        3.63945        3.82827
       117        3.45680        3.62862        3.81786
       118        3.73170        3.62750        3.80363
       119        3.97424        3.62785        3.80271
       120        4.23716        3.62822        3.80962
       121        4.49905        3.63856        3.81929
       122        4.77362        3.65616        3.82576
       123        5.03078        3.65363        3.84516
       124        5.26482        3.68552        3.87905
       125        5.50064        3.70931        3.90813
       126        5.73880        3.73639        3.92933
       127        5.99340        3.72954        3.93016
       128        6.23604        3.69877        3.90041
       129        6.48100        3.67171        3.87357
       130        6.72811        3.65132        3.84729
       131       -9.61233        3.55799        3.92157
       132       -9.36979        3.61546        3.98211
       133       -9.12992        3.68012        4.04830
       134       -8.89741        3.74069        4.10713
       135       -8.64747        3.75467        4.12700
       136       -8.38934        3.79111        4.16285
       137       -8.14792        3.88013        4.24386
       138       -7.90406        3.94632        4.28729
       139       -7.64863        3.96915        4.29782
       140       -7.38516        3.93928        4.30823
       141       -7.13208        3.95237        4.34498
       142       -6.88356        4.01286        4.39995
       143       -6.63603        4.07726        4.45823
       144       -6.37846        4.12189        4.50969
       145       -6.11607        4.14974        4.54459
       146       -5.86793        4.18915        4.57348
       147       -5.61789        4.22122        4.59473
       148       -5.36241        4.24376        4.62868
       149       -5.10665        4.26473        4.66091
       150       -4.84263        4.28105        4.67464
       151       -4.57705        4.28285        4.67207
       152       -4.31161        4.28902        4.69170
       153       -4.04528        4.27937        4.69249
       154       -3.78202        4.27368        4.67931
       155       -3.51920        4.27965        4.68103
       156       -3.24644        4.28802        4.69016
       157       -2.97371        4.29737        4.70068
       158       -2.70361        4.30589        4.69058
       159       -2.43382        4.32656        4.70212
       160       -2.16623        4.32476        4.70795
       161       -1.89883        4.31405        4.69747
       162       -1.63425        4.31316        4.70472
       163       -1.37036        4.30636        4.70319
       164       -1.11433        4.28563        4.68767
       165       -0.86240        4.24370        4.64682
       166       -0.59338        4.21864        4.60913
       167       -0.32892        4.17744        4.55628
       168       -0.08464        4.13256        4.52007
       169        0.15852        4.08429        4.48129
       170        0.41006        4.00429        4.40995
       171        0.66421        3.93231        4.34355
       172        0.93937        3.90664        4.29426
       173        1.20437        3.84684        4.22896
       174        1.44496        3.80296        4.16738
       175        1.68826        3.77077        4.10992
       176        1.94269        3.70793        4.07320
       177        2.20498        3.69151        4.05001
       178        2.46805        3.67092        4.01653
       179        2.73150        3.65310        3.98382
       180        2.99860        3.63679        3.97251
       181        3.26487        3.61137        3.95856
       182        3.53985        3.59671        3.94051
       183        3.81478        3.58135        3.92226
       184        4.05748        3.57791        3.91927
       185        4.30045        3.58647        3.92090
       186        4.57525        3.59404        3.92139
       187        4.85030        3.59354        3.91737
       188        5.10875        3.60859        3.94728
       189        5.36838        3.60178        3.96105
       190        5.61117        3.63611        3.99037
       191        5.85398        3.66887        4.01824
       192        6.10913        3.65055        4.00907
       193        6.36314        3.60951        3.97592
       194        6.61256        3.58833        3.94938
       195        6.86132        3.56308        3.91800
       196       -9.73663        3.44855        3.97368
       197       -9.49647        3.51113        4.03876
       198       -9.25756        3.56745        4.09862
       199       -9.01754        3.62088        4.15850
       200       -8.78814        3.69072        4.22294
       201       -8.52167        3.69803        4.23247
       202       -8.27441        3.78807        4.31419
       203       -8.01585        3.83881        4.35837
       204       -7.76730        3.88461        4.38588
       205       -7.51290        3.89434        4.42148
       206       -7.23954        3.89217        4.44594
       207       -6.97610        3.93692        4.50361
       208       -6.72035        3.96428        4.53335
       209       -6.46509        4.01815        4.59455
       210       -6.19813        4.03467        4.61662
       211       -5.93496        4.06630        4.65352
       212       -5.68436        4.09282        4.66817
       213       -5.43275        4.13180        4.72063
       214       -5.16634        4.16115        4.75500
       215       -4.89747        4.17592        4.77247
       216       -4.63124        4.17720        4.76839
       217       -4.36552        4.17832        4.78235
       218       -4.09088        4.16823        4.77626
       219       -3.81649        4.16140        4.77312
       220       -3.55371        4.16068        4.76639
       221       -3.28109        4.16667        4.77176
       222       -2.99739        4.17618        4.77297
       223       -2.71183        4.14691        4.70821
       224       -2.44711        4.18794        4.75346
       225       -2.18334        4.19958        4.78428
       226       -1.91401        4.19650        4.78832
       227       -1.64758        4.18825        4.78628
       228       -1.38475        4.18251        4.78728
       229       -1.12905        4.16937        4.78109
       230       -0.85687        4.14750        4.74903
       231       -0.58668        4.11394        4.70463
       232       -0.31823        4.09023        4.66909
       233       -0.07746        4.03410        4.62279
       234        0.18580        3.99503        4.57741
       235        0.44147        3.92987        4.51441
       236        0.70071        3.87262        4.45745
       237        0.97144        3.83808        4.40353
       238        1.23560        3.79161        4.34750
       239        1.49865        3.74291        4.29130
       240        1.74241        3.71451        4.23583
       241        1.99877        3.66532        4.20262
       242        2.26984        3.64817        4.17276
       243        2.53944        3.62348        4.14026
       244        2.80346        3.61390        4.11038
       245        3.06853        3.58586        4.09528
       246        3.34672        3.57820        4.07898
       247        3.62350        3.56114        4.06077
       248        3.89812        3.54541        4.04250
       249        4.14167        3.53756        4.03828
       250        4.39665        3.55377        4.03405
       251        4.65160        3.53645        4.01532
       252        4.92654        3.53591        4.01226
       253        5.18298        3.54094        4.03388
       254        5.45613        3.53903        4.04176
       255        5.72935        3.58178        4.08897
       256        5.96918        3.58855        4.09398
       257        6.22362        3.55902        4.07338
       258        6.48430        3.52867        4.04463
       259        6.74381        3.49823        4.01425
       260        6.99174        3.46529        3.97339
       261       -9.85940        3.33479        4.02267
       262       -9.63365        3.42439        4.11076
       263       -9.39241        3.47344        4.16548
       264       -9.14647        3.51365        4.21207
       265       -8.91374        3.58748        4.28725
       266       -8.65315        3.62916        4.32488
       267       -8.39724        3.68373        4.37340
       268       -8.14037        3.73663        4.42055
       269       -7.88153        3.78247        4.46211
       270       -7.61461        3.80819        4.50589
       271       -7.34306        3.81450        4.53535
       272       -7.07356        3.83129        4.57101
       273       -6.80712        3.86076        4.61812
       274       -6.54835        3.90774        4.67219
       275       -6.28299        3.92931        4.69873
       276       -6.01873        3.95545        4.72996
       277       -5.75608        3.98793        4.76853
       278       -5.48844        4.00864        4.79169
       279       -5.22477        4.04925        4.83938
       280       -4.95544        4.06243        4.85482
       281       -4.68509        4.06682        4.85885
       282       -4.41083        4.06474        4.86300
       283       -4.13664        4.06464        4.86987
       284       -3.86243        4.05214        4.85935
       285       -3.58830        4.03697        4.84492
       286       -3.30495        4.04026        4.83574
       287       -3.02108        4.05578        4.84656
       288       -2.74007        3.99930        4.73352
       289       -2.45988        4.03299        4.77419
       290       -2.19496        4.07429        4.85771
       291       -1.92979        4.06517        4.85630
       292       -1.66446        4.06414        4.86764
       293       -1.39926        4.05748        4.86963
       294       -1.12764        4.03884        4.84191
       295       -0.85455        4.03452        4.83340
       296       -0.58642        3.99687        4.78531
       297       -0.31205        3.98796        4.76786
       298       -0.05563        3.92483        4.69935
       299        0.21391        3.90844        4.67545
       300        0.47254        3.85054        4.61614
       301        0.73510        3.80612        4.56718
       302        1.00003        3.76761        4.51491
       303        1.26526        3.73024        4.46333
       304        1.52780        3.67903        4.40591
       305        1.79627        3.65668        4.36123
       306        2.06465        3.62528        4.32652
       307        2.33407        3.60038        4.29418
       308        2.60431        3.58281        4.26421
       309        2.87318        3.55352        4.23030
       310        3.15019        3.53939        4.21170
       311        3.42720        3.52510        4.19305
       312        3.70436        3.51770        4.17804
       313        3.98144        3.50905        4.16259
       314        4.23673        3.50153        4.14861
       315        4.49252        3.50444        4.13900
       316        4.74736        3.47356        4.11250
       317        5.00292        3.47422        4.10442
       318        5.27342        3.47780        4.11569
       319        5.54393        3.48209        4.12748
       320        5.81556        3.51306        4.16685
       321        6.08368        3.49685        4.15674
       322        6.34465        3.47284        4.13602
       323        6.60440        3.44092        4.10463
       324        6.86270        3.40258        4.06467
       325        7.11889        3.35680        4.01361
       326      -10.00694        3.27650        4.09855
       327       -9.75713        3.30904        4.14679
       328       -9.52420        3.37991        4.22329
       329       -9.27127        3.40080        4.25106
       330       -9.04153        3.47786        4.33092
       331       -8.78316        3.54388        4.39931
       332       -8.52652        3.59766        4.44775
       333       -8.25727        3.63163        4.47939
       334       -7.99725        3.66189        4.50140
       335       -7.73014        3.70988        4.58175
       336       -7.45474        3.71536        4.61190
       337       -7.18283        3.72545        4.64107
       338       -6.91375        3.75674        4.68892
       339       -6.64219        3.78897        4.73923
       340       -6.37859        3.82101        4.77688
       341       -6.11194        3.83862        4.79787
       342       -5.84245        3.88032        4.84335
       343       -5.56466        3.90203        4.88020
       344       -5.29823        3.92355        4.90370
       345       -5.03001        3.92876        4.90620
       346       -4.75877        3.95559        4.93893
       347       -4.47664        3.94068        4.93391
       348       -4.20281        3.94203        4.94282
       349       -3.92857        3.93307        4.93751
       350       -3.64879        3.91931        4.92071
       351       -3.35912        3.92142        4.91641
       352       -3.07472        3.93457        4.92365
       353       -2.78711        3.86423        4.79102
       354       -2.51306        3.87218        4.78624
       355       -2.23972        3.90861        4.88108
       356       -1.97128        3.92880        4.92464
       357       -1.70545        3.93393        4.94751
       358       -1.42365        3.93347        4.94428
       359       -1.15378        3.91179        4.90861
       360       -0.88002        3.92369        4.92527
       361       -0.61087        3.88923        4.87840
       362       -0.32514        3.87411        4.84540
       363       -0.04435        3.84197        4.81890
       364        0.22352        3.82591        4.79762
       365        0.48248        3.76881        4.73576
       366        0.74814        3.72820        4.68792
       367        1.02071        3.69029        4.63905
       368        1.28790        3.65965        4.59103
       369        1.55320        3.61975        4.53832
       370        1.83031        3.60549        4.49170
       371        2.11489        3.57956        4.46487
       372        2.38353        3.55865        4.43443
       373        2.65234        3.53512        4.40254
       374        2.92670        3.50345        4.36292
       375        3.19255        3.47909        4.33606
       376        3.46999        3.46525        4.31734
       377        3.74949        3.47381        4.30933
       378        4.03873        3.47001        4.28711
       379        4.30043        3.45716        4.27401
       380        4.55527        3.43295        4.25103
       381        4.81062        3.38866        4.21656
       382        5.07438        3.40791        4.21622
       383        5.36196        3.40496        4.23155
       384        5.63522        3.41424        4.24839
       385        5.90477        3.40355        4.24671
       386        6.16922        3.38419        4.23632
       387        6.44029        3.36182        4.22576
       388        6.69744        3.31734        4.17538
       389        6.95319        3.27409        4.12784
       390        7.21142        3.22263        4.05740
       391      -10.14984        3.20493        4.16452
       392       -9.89403        3.22304        4.20195
       393       -9.64066        3.24788        4.24496
       394       -9.40878        3.31837        4.31945
       395       -9.16999        3.37005        4.37614
       396       -8.91393        3.44369        4.45198
       397       -8.64897        3.49264        4.50452
       398       -8.39098        3.54421        4.55051
       399       -8.11086        3.53384        4.53405
       400       -7.84267        3.58946        4.62557
       401       -7.56866        3.62533        4.69645
       402       -7.29401        3.63723        4.72621
       403       -7.02166        3.65740        4.76472
       404       -6.74621        3.67863        4.80239
       405       -6.47304        3.70826        4.84978
       406       -6.19858        3.73077        4.87136
       407       -5.92713        3.76557        4.90903
       408       -5.64928        3.78206        4.93878
       409       -5.37328        3.80726        4.98124
       410       -5.10135        3.81370        4.98191
       411       -4.83232        3.84261        5.01659
       412       -4.55058        3.83179        5.01726
       413       -4.26902        3.82474        5.02348
       414       -3.98886        3.81546        5.01365
       415       -3.70853        3.80833        5.00720
       416       -3.41920        3.80091        4.98701
       417       -3.12844        3.80902        4.99319
       418       -2.84773        3.76665        4.90674
       419       -2.56672        3.74802        4.86327
       420       -2.28970        3.76887        4.92523
       421       -2.01271        3.80070        5.00730
       422       -1.73028        3.80181        5.00752
       423       -1.44786        3.80272        5.00739
       424       -1.17720        3.80956        5.01712
       425       -0.90686        3.80306        5.00465
       426       -0.61981        3.79482        4.98082
       427       -0.33410        3.77792        4.94427
       428       -0.05074        3.76204        4.93709
       429        0.22672        3.71965        4.89655
       430        0.49127        3.67372        4.84221
       431        0.76039        3.64725        4.80642
       432        1.03316        3.60705        4.75490
       433        1.30996        3.58645        4.71729
       434        1.58437        3.55386        4.66139
       435        1.86192        3.53975        4.61580
       436        2.14671        3.52306        4.59297
       437        2.43229        3.51179        4.57265
       438        2.70651        3.48477        4.53506
       439        2.98022        3.45320        4.49545
       440        3.24538        3.41938        4.46373
       441        3.51352        3.41275        4.44473
       442        3.80526        3.42549        4.43015
       443        4.09565        3.42605        4.40959
       444        4.35705        3.39284        4.38581
       445        4.61704        3.34322        4.35294
       446        4.88047        3.32998        4.33156
       447        5.14529        3.33218        4.32105
       448        5.43488        3.32659        4.33299
       449        5.72375        3.31505        4.33953
       450        5.98883        3.29106        4.32479
       451        6.25446        3.26970        4.31344
       452        6.52307        3.23300        4.28219
       453        6.78664        3.18167        4.22774
       454        7.04867        3.14173        4.17624
       455        7.30197        3.08424        4.09411
       456      -10.28878        3.11514        4.21617
       457      -10.02318        3.10865        4.23395
       458       -9.78380        3.16658        4.30540
       459       -9.53605        3.20910        4.36230
       460       -9.30368        3.27708        4.43424
       461       -9.04019        3.33552        4.49867
       462       -8.77691        3.38948        4.55617
       463       -8.51454        3.44318        4.61242
       464       -8.23744        3.44870        4.61087
       465       -7.95707        3.45963        4.65172
       466       -7.68579        3.52386        4.75509
       467       -7.40358        3.54380        4.80821
       468       -7.12985        3.55979        4.84244
       469       -6.85426        3.57790        4.87569
       470       -6.56972        3.60284        4.91337
       471       -6.28418        3.62433        4.94688
       472       -6.01128        3.65002        4.97263
       473       -5.73174        3.65951        4.99165
       474       -5.45496        3.68838        5.03871
       475       -5.17633        3.70778        5.07091
       476       -4.90523        3.72390        5.08575
       477       -4.62399        3.71259        5.08464
       478       -4.33664        3.70091        5.07950
       479       -4.04917        3.69711        5.08714
       480       -3.76972        3.67933        5.06270
       481       -3.47882        3.68187        5.05914
       482       -3.19049        3.68142        5.05133
       483       -2.89096        3.67531        5.03356
       484       -2.62072        3.66176        4.99766
       485       -2.35955        3.67137        5.03472
       486       -2.04913        3.67992        5.07205
       487       -1.75235        3.67398        5.07617
       488       -1.47195        3.67085        5.07008
       489       -1.20042        3.67812        5.08296
       490       -0.91664        3.68554        5.08077
       491       -0.63458        3.67834        5.05434
       492       -0.34626        3.66998        5.02915
       493       -0.06705        3.63770        5.00005
       494        0.21838        3.61535        4.98183
       495        0.49461        3.54381        4.91032
       496        0.77026        3.55805        4.91934
       497        1.04256        3.52283        4.86920
       498        1.33152        3.51341        4.83265
       499        1.61793        3.49223        4.78668
       500        1.89353        3.47383        4.73946
       501        2.17845        3.45668        4.71616
       502        2.46920        3.44361        4.69126
       503        2.75749        3.41441        4.65813
       504        3.03377        3.39861        4.62555
       505        3.29760        3.35917        4.58980
       506        3.57995        3.36286        4.56691
       507        3.86098        3.36730        4.54475
       508        4.15073        3.36445        4.52254
       509        4.41116        3.32475        4.49513
       510        4.67889        3.27342        4.45342
       511        4.95360        3.27284        4.44641
       512        5.21596        3.25642        4.42438
       513        5.50505        3.23547        4.42099
       514        5.78837        3.20516        4.40953
       515        6.07325        3.16945        4.39139
       516        6.33561        3.13837        4.36616
       517        6.60168        3.09600        4.32480
       518        6.86954        3.04646        4.26427
       519        7.14007        3.00423        4.21596
       520        7.39306        2.94668        4.13233
       521      -10.42858        3.02801        4.26984
       522      -10.16385        3.01866        4.28462
       523       -9.91611        3.05760        4.34002
       524       -9.67597        3.11868        4.41405
       525       -9.43626        3.18091        4.48917
       526       -9.17178        3.23675        4.55175
       527       -8.90612        3.28952        4.61108
       528       -8.64137        3.34291        4.66801
       529       -8.36166        3.35659        4.67990
       530       -8.07437        3.36456        4.71647
       531       -7.79938        3.40976        4.79934
       532       -7.52167        3.44609        4.87305
       533       -7.23668        3.45735        4.91441
       534       -6.95073        3.47458        4.94161
       535       -6.66671        3.49853        4.97861
       536       -6.38112        3.51650        5.00768
       537       -6.09445        3.53032        5.03014
       538       -5.81457        3.54563        5.05614
       539       -5.53793        3.57689        5.10837
       540       -5.25791        3.58981        5.12962
       541       -4.97799        3.60354        5.15230
       542       -4.69111        3.59609        5.15337
       543       -4.40425        3.58910        5.15526
       544       -4.11702        3.58075        5.15567
       545       -3.83010        3.55887        5.13240
       546       -3.54127        3.55786        5.12350
       547       -3.25259        3.55204        5.10635
       548       -2.96375        3.55801        5.10918
       549       -2.67474        3.57170        5.12534
       550       -2.38011        3.56324        5.12705
       551       -2.08552        3.55766        5.13407
       552       -1.79081        3.55286        5.14278
       553       -1.49602        3.53809        5.13103
       554       -1.21140        3.55163        5.14170
       555       -0.92684        3.56405        5.15011
       556       -0.64295        3.56171        5.13068
       557       -0.35959        3.55441        5.10277
       558       -0.08063        3.49547        5.03319
       559        0.20784        3.50069        5.05459
       560        0.48932        3.45976        5.01605
       561        0.77746        3.45584        5.02050
       562        1.06307        3.43446        4.97265
       563        1.35125        3.42919        4.93978
       564        1.63909        3.42546        4.90743
       565        1.92369        3.39770        4.85735
       566        2.21556        3.39185        4.83669
       567        2.50651        3.37860        4.81151
       568        2.79591        3.35157        4.77852
       569        3.08619        3.33237        4.74990
       570        3.36291        3.29632        4.70364
       571        3.64439        3.29839        4.68059
       572        3.92506        3.29890        4.65762
       573        4.20392        3.28751        4.62628
       574        4.47245        3.24806        4.59166
       575        4.74230        3.21667        4.56328
       576        5.01448        3.19717        4.54429
       577        5.28347        3.16149        4.51084
       578        5.56893        3.13077        4.49768
       579        5.85214        3.09109        4.47486
       580        6.13484        3.05021        4.44805
       581        6.41496        3.00198        4.41065
       582        6.68507        2.95937        4.36079
       583        6.95145        2.90927        4.29731
       584        7.22057        2.86337        4.24230
       585        7.48254        2.80674        4.16589
       586      -10.58288        2.92962        4.33576
       587      -10.31276        2.92705        4.37298
       588      -10.04931        2.93561        4.40046
       589       -9.81346        3.01517        4.49635
       590       -9.55392        3.06955        4.55888
       591       -9.26641        3.10605        4.62379
       592       -8.99935        3.15575        4.67944
       593       -8.73795        3.21673        4.74560
       594       -8.46378        3.23569        4.76514
       595       -8.18027        3.25647        4.81805
       596       -7.89782        3.27768        4.87135
       597       -7.61021        3.28171        4.89963
       598       -7.30567        3.33980        4.98806
       599       -7.01064        3.35545        5.02444
       600       -6.72679        3.37727        5.05920
       601       -6.43838        3.38389        5.06937
       602       -6.15524        3.39779        5.09417
       603       -5.87211        3.42377        5.14528
       604       -5.59238        3.43648        5.16626
       605       -5.31235        3.44725        5.18325
       606       -5.02857        3.47584        5.23010
       607       -4.73392        3.46622        5.23605
       608       -4.44832        3.46780        5.25398
       609       -4.16168        3.44805        5.23250
       610       -3.86385        3.43543        5.21551
       611       -3.56386        3.42807        5.20883
       612       -3.27520        3.42087        5.18915
       613       -2.98665        3.42387        5.18606
       614       -2.70096        3.43284        5.19734
       615       -2.41501        3.42951        5.19802
       616       -2.12051        3.42208        5.20195
       617       -1.82532        3.41067        5.19695
       618       -1.51266        3.41595        5.20989
       619       -1.21483        3.41594        5.20743
       620       -0.93014        3.42765        5.21479
       621       -0.64492        3.43276        5.20985
       622       -0.35163        3.42803        5.17151
       623       -0.06919        3.35373        5.07623
       624        0.22183        3.36735        5.11923
       625        0.51116        3.37140        5.14019
       626        0.80393        3.33985        5.10297
       627        1.10027        3.33651        5.07840
       628        1.38840        3.32782        5.04250
       629        1.67976        3.32819        5.01547
       630        1.96326        3.32527        4.98695
       631        2.25424        3.30400        4.95620
       632        2.54704        3.28947        4.92851
       633        2.83533        3.26120        4.89395
       634        3.14230        3.25339        4.86143
       635        3.42210        3.23297        4.82470
       636        3.70357        3.21220        4.78491
       637        3.98551        3.19690        4.75151
       638        4.27616        3.20018        4.72277
       639        4.56522        3.15195        4.69106
       640        4.83495        3.12460        4.66799
       641        5.10364        3.09193        4.63720
       642        5.36549        3.05046        4.60479
       643        5.64484        3.00687        4.57542
       644        5.92738        2.96399        4.54736
       645        6.20599        2.91259        4.50411
       646        6.49134        2.86259        4.45340
       647        6.76679        2.82167        4.40984
       648        7.03316        2.77199        4.34736
       649        7.29641        2.71753        4.27524
       650        7.56050        2.66266        4.19921
       651      -10.73760        2.83225        4.40258
       652      -10.46430        2.83433        4.44175
       653      -10.19146        2.83755        4.48192
       654       -9.93320        2.90249        4.55949
       655       -9.66994        2.95366        4.62366
       656       -9.38125        2.98770        4.68553
       657       -9.09363        3.02463        4.75082
       658       -8.83557        3.08535        4.82025
       659       -8.56233        3.10461        4.83808
       660       -8.27488        3.11235        4.87218
       661       -7.99124        3.13079        4.92144
       662       -7.67447        3.15219        4.95010
       663       -7.37381        3.21941        5.05748
       664       -7.08083        3.23917        5.10126
       665       -6.78494        3.24927        5.12875
       666       -6.50220        3.26464        5.15585
       667       -6.21909        3.27852        5.18042
       668       -5.93495        3.29627        5.21921
       669       -5.64648        3.29424        5.22082
       670       -5.36168        3.31340        5.24730
       671       -5.07814        3.33956        5.28958
       672       -4.78526        3.33666        5.30971
       673       -4.49216        3.33135        5.32444
       674       -4.19484        3.32193        5.31190
       675       -3.89751        3.31420        5.30254
       676       -3.59801        3.29565        5.27530
       677       -3.29771        3.29171        5.27564
       678       -3.01231        3.29399        5.27480
       679       -2.72730        3.28841        5.25991
       680       -2.44165        3.27522        5.24017
       681       -2.15547        3.28561        5.26785
       682       -1.84265        3.28289        5.26257
       683       -1.52967        3.28515        5.26925
       684       -1.23185        3.28458        5.26631
       685       -0.93380        3.28726        5.27101
       686       -0.63771        3.30845        5.28997
       687       -0.34585        3.28019        5.20262
       688       -0.05656        3.24015        5.15950
       689        0.23771        3.24611        5.20169
       690        0.53631        3.25695        5.22790
       691        0.83099        3.22810        5.19059
       692        1.12784        3.22325        5.16350
       693        1.42496        3.22154        5.14045
       694        1.71210        3.22096        5.11290
       695        2.00177        3.24414        5.10984
       696        2.29330        3.21169        5.06864
       697        2.58725        3.19779        5.04387
       698        2.88937        3.16345        4.99070
       699        3.19798        3.17112        4.97087
       700        3.48318        3.16425        4.94344
       701        3.75874        3.10198        4.87038
       702        4.04902        3.08497        4.82494
       703        4.34511        3.09577        4.80512
       704        4.63463        3.05571        4.78107
       705        4.92450        3.01719        4.75851
       706        5.18511        2.97488        4.72515
       707        5.44284        2.92222        4.68026
       708        5.72504        2.88571        4.65824
       709        6.00233        2.83604        4.61876
       710        6.28466        2.77884        4.55647
       711        6.57009        2.72794        4.50472
       712        6.84413        2.68398        4.45612
       713        7.11133        2.62909        4.38669
       714        7.37606        2.57537        4.31270
       715        7.63905        2.51932        4.23405
       716      -10.88311        2.71144        4.44722
       717      -10.62315        2.74496        4.51569
       718      -10.32345        2.73381        4.53928
       719      -10.05295        2.79166        4.62648
       720       -9.78539        2.83541        4.68334
       721       -9.49758        2.87133        4.74694
       722       -9.21409        2.90734        4.81356
       723       -8.93078        2.94341        4.88127
       724       -8.66128        2.97501        4.91282
       725       -8.36880        2.96546        4.91826
       726       -8.06246        3.01954        5.00386
       727       -7.74649        3.04225        5.03455
       728       -7.44021        3.09340        5.11714
       729       -7.13738        3.09763        5.13486
       730       -6.85458        3.11959        5.18387
       731       -6.56774        3.13503        5.22454
       732       -6.28139        3.14917        5.25036
       733       -5.99552        3.16037        5.27727
       734       -5.70546        3.17800        5.31236
       735       -5.41208        3.18362        5.32014
       736       -5.12773        3.20498        5.35516
       737       -4.83511        3.20271        5.37546
       738       -4.53197        3.19780        5.38019
       739       -4.22935        3.19496        5.38833
       740       -3.93179        3.17767        5.36017
       741       -3.63259        3.14510        5.30484
       742       -3.33467        3.16944        5.36477
       743       -3.03829        3.15692        5.35088
       744       -2.75360        3.14892        5.33015
       745       -2.46709        3.14080        5.32178
       746       -2.16329        3.15086        5.33034
       747       -1.86066        3.14894        5.31319
       748       -1.54709        3.14728        5.30908
       749       -1.24928        3.15061        5.31582
       750       -0.93933        3.15960        5.32250
       751       -0.62743        3.17498        5.34739
       752       -0.33695        3.15358        5.26905
